target_id	length	eff_length	est_counts	tpm
ENST00000390457	425	267.57	0	0
ENST00000444775	1735	1576.61	1	0.0442002
ENST00000390458	469	311.03	0	0
ENST00000557168	337	182.122	0	0
ENST00000390343	468	310.045	0	0
ENST00000426402	544	385.65	0	0
ENST00000390340	463	305.076	0	0
ENST00000390345	688	529.609	0	0
ENST00000613175	2233	2074.61	0	0
ENST00000390344	552	393.65	0	0
ENST00000390348	465	307.076	0	0
ENST00000390341	512	353.703	0	0
ENST00000390346	537	378.65	0	0
ENST00000390367	364	207.906	0	0
ENST00000390463	356	200.192	0	0
ENST00000390467	317	163.285	0	0
ENST00000390461	349	193.459	0	0
ENST00000390466	331	176.439	0	0
ENST00000426318	395	238.15	0	0
ENST00000390464	353	197.312	0	0
ENST00000331828	367	210.811	0	0
ENST00000390469	520	361.65	0	0
ENST00000390441	394	237.15	0	0
ENST00000390447	467	309.061	0	0
ENST00000390448	406	248.968	0	0
ENST00000390465	395	238.15	0	0
ENST00000535880	425	267.57	0	0
ENST00000390460	327	172.712	0	0
ENST00000390468	336	181.177	0	0
ENST00000390368	410	252.868	0	0
ENST00000390369	347	191.594	0	0
ENST00000454561	544	385.65	0	0
ENST00000390371	388	231.326	0	0
ENST00000390372	350	194.42	0	0
ENST00000617639	406	248.968	0	0
ENST00000390373	344	188.766	0	0
ENST00000390449	343	187.814	0	0
ENST00000390450	464	306.076	0	0
ENST00000390451	409	251.881	0	0
ENST00000390452	365	208.885	0	0
ENST00000621643	102	12.7517	0	0
ENST00000417977	447	289.224	0	0
ENST00000616518	421	263.649	0	0
ENST00000620773	347	191.594	0	0
ENST00000619103	344	188.766	0	0
ENST00000611520	428	270.53	0	0
ENST00000390393	552	393.65	0	0
ENST00000390394	413	255.792	0	0
ENST00000542354	392	235.186	0	0
ENST00000390396	347	191.594	0	0
ENST00000390397	381	224.463	0	0
ENST00000390424	348	192.497	0	0
ENST00000390425	519	360.65	0	0
ENST00000390426	395	238.15	0	0
ENST00000390427	352	196.322	0	0
ENST00000390428	404	247.017	0	0
ENST00000390429	337	182.122	0	0
ENST00000390430	473	314.999	0	0
ENST00000390431	338	183.076	0	0
ENST00000607853	1684	1525.61	0	0
ENST00000619390	1504	1345.61	0	0
ENST00000624103	939	780.609	0	0
ENST00000380383	960	801.609	0	0
ENST00000514827	947	788.609	0	0
ENST00000623183	1069	910.609	0	0
ENST00000623508	1033	874.609	0	0
ENST00000573400	939	780.609	0	0
ENST00000618719	692	533.609	0	0
ENST00000629682	1576	1417.61	0	0
ENST00000620741	1738	1579.61	1.80883	0.0797985
ENST00000627911	1363	1204.61	0	0
ENST00000625994	573	414.629	0	0
ENST00000628872	564	405.629	0	0
ENST00000617651	1734	1575.61	0	0
ENST00000616376	1504	1345.61	0	0
ENST00000444197	1649	1490.61	0	0
ENST00000622521	1039	880.609	0	0
ENST00000424348	959	800.609	0	0
ENST00000624217	990	831.609	0	0
ENST00000356130	983	824.609	0	0
ENST00000623849	966	807.609	0	0
ENST00000624469	1107	948.609	0	0
ENST00000504970	935	776.609	0	0
ENST00000440231	985	826.609	0	0
ENST00000621991	1256	1097.61	0	0
ENST00000619816	677	518.609	0	0
ENST00000624470	979	820.609	0	0
ENST00000624482	978	819.609	0	0
ENST00000610808	1322	1163.61	0	0
ENST00000611873	1112	953.609	0	0
ENST00000615270	1295	1136.61	0	0
ENST00000435101	692	533.609	6.50706	0.849786
ENST00000358097	1655	1496.61	0	0
ENST00000433992	1740	1581.61	1.2987	0.0572211
ENST00000610593	1363	1204.61	7.82578	0.45272
ENST00000424775	573	414.629	0	0
ENST00000435688	564	405.629	0	0
ENST00000614967	1504	1345.61	0	0
ENST00000612115	1734	1575.61	0	0
ENST00000623991	1030	871.609	0	0
ENST00000623813	945	786.609	0	0
ENST00000623530	995	836.609	0	0
ENST00000624439	957	798.609	0	0
ENST00000439431	979	820.609	5	0.424602
ENST00000623286	975	816.609	0	0
ENST00000623216	975	816.609	0	0
ENST00000623930	945	786.609	0	0
ENST00000623618	945	786.609	0	0
ENST00000613379	1322	1163.61	0	0
ENST00000624801	1124	965.609	0	0
ENST00000408920	1124	965.609	0	0
ENST00000418689	945	786.609	0	0
ENST00000625203	936	777.609	0	0
ENST00000623450	1110	951.609	0	0
ENST00000627256	14829	14670.6	6	0.0285004
ENST00000628539	656	497.609	0	0
ENST00000626903	404	247.017	0	0
ENST00000629229	553	394.65	0	0
ENST00000621433	8003	7844.61	0	0
ENST00000622207	1030	871.609	0	0
ENST00000623922	939	780.609	0.5	0.0446359
ENST00000570683	948	789.609	0	0
ENST00000624868	1025	866.609	0	0
ENST00000302329	1015	856.609	0	0
ENST00000621713	1240	1081.61	0	0
ENST00000377171	1273	1114.61	0	0
ENST00000625105	951	792.609	0	0
ENST00000625160	1072	913.609	0	0
ENST00000624502	998	839.609	0.5	0.0414993
ENST00000307401	998	839.609	0.5	0.0414993
ENST00000624797	918	759.609	0	0
ENST00000624144	918	759.609	0	0
ENST00000624187	939	780.609	0	0
ENST00000624064	1042	883.609	0	0
ENST00000534447	5330	5171.61	40.7753	0.549439
ENST00000534142	2012	1853.61	0	0
ENST00000533478	5669	5510.61	0	0
ENST00000525539	7379	7220.61	0	0
ENST00000530363	1608	1449.61	1	0.0480725
ENST00000299598	5818	5659.61	7.07211	0.0870783
ENST00000529079	574	415.629	0	0
ENST00000531391	1488	1329.61	0	0
ENST00000526632	2006	1847.61	0	0
ENST00000527937	4165	4006.61	0	0
ENST00000529791	552	393.65	0	0
ENST00000614230	7621	7462.61	0	0
ENST00000337114	3427	3268.61	0	0
ENST00000508166	2164	2005.61	0	0
ENST00000503442	1232	1073.61	0	0
ENST00000511446	2018	1859.61	0	0
ENST00000504802	600	441.609	0	0
ENST00000508264	727	568.609	0	0
ENST00000613293	1233	1074.61	0	0
ENST00000610628	2154	1995.61	0	0
ENST00000627926	12809	12650.6	0	0
ENST00000630506	656	497.609	0	0
ENST00000630053	404	247.017	0	0
ENST00000626712	553	394.65	0	0
ENST00000619759	8003	7844.61	0	0
ENST00000417143	1956	1797.61	18	0.69779
ENST00000453496	2469	2310.61	10	0.301593
ENST00000623396	1002	843.609	0	0
ENST00000302622	1002	843.609	0	0
ENST00000429239	925	766.609	0	0
ENST00000445557	926	767.609	0	0
ENST00000339924	1608	1449.61	0	0
ENST00000391729	677	518.609	0	0
ENST00000553483	990	831.609	0	0
ENST00000615996	1563	1404.61	0	0
ENST00000623167	981	822.609	0	0
ENST00000625122	981	822.609	0	0
ENST00000402588	735	576.609	0	0
ENST00000621118	1112	953.609	0	0
ENST00000624865	765	606.609	0	0
ENST00000377712	679	520.609	0	0
ENST00000541415	944	785.609	0	0
ENST00000622436	921	762.609	0	0
ENST00000623973	1047	888.609	0	0
ENST00000341959	1047	888.609	0	0
ENST00000394191	931	772.609	0	0
ENST00000623332	978	819.609	0	0
ENST00000623942	978	819.609	0	0
ENST00000616914	1295	1136.61	0	0
ENST00000510471	897	738.609	0	0
ENST00000457194	1984	1825.61	25.6965	0.980874
ENST00000429712	1313	1154.61	0	0
ENST00000493176	545	386.65	12.6927	2.28762
ENST00000420396	1240	1081.61	0	0
ENST00000523857	3818	3659.61	0	0
ENST00000521053	3830	3671.61	0	0
ENST00000430863	4164	4005.61	0	0
ENST00000521161	613	454.609	0	0
ENST00000621837	4164	4005.61	0	0
ENST00000631283	936	777.609	0	0
ENST00000553765	940	781.609	0	0
ENST00000533152	948	789.609	0	0
ENST00000626647	2737	2578.61	1	0.0270248
ENST00000564451	2115	1956.61	1.16392	0.0414542
ENST00000567207	1302	1143.61	0	0
ENST00000563927	1523	1364.61	0	0
ENST00000567960	1333	1174.61	0	0
ENST00000623845	939	780.609	0	0
ENST00000623750	939	780.609	0	0
ENST00000613512	1451	1292.61	0	0
ENST00000458137	1166	1007.61	0	0
ENST00000375726	1306	1147.61	0	0
ENST00000447913	819	660.609	0	0
ENST00000446862	1196	1037.61	0	0
ENST00000441710	1168	1009.61	0	0
ENST00000433738	709	550.609	0	0
ENST00000448103	1071	912.609	0	0
ENST00000417998	1401	1242.61	0	0
ENST00000494737	961	802.609	0	0
ENST00000508062	774	615.609	0	0
ENST00000422698	1685	1526.61	0	0
ENST00000619141	900	741.609	0	0
ENST00000621830	677	518.609	0	0
ENST00000606380	541	382.65	0	0
ENST00000616270	1132	973.609	0	0
ENST00000610963	1636	1477.61	0	0
ENST00000624504	1089	930.609	0	0
ENST00000392899	1084	925.609	0	0
ENST00000502411	566	407.629	0	0
ENST00000496692	554	395.65	0	0
ENST00000466542	1070	911.609	0	0
ENST00000465075	769	610.609	0	0
ENST00000473530	1632	1473.61	0	0
ENST00000473712	567	408.629	0	0
ENST00000482226	527	368.65	0	0
ENST00000467903	1101	942.609	0	0
ENST00000507374	553	394.65	0	0
ENST00000508651	542	383.65	0	0
ENST00000611236	958	799.609	0	0
ENST00000543859	1507	1348.61	0	0
ENST00000624978	948	789.609	0	0
ENST00000624198	948	789.609	0	0
ENST00000435756	929	770.609	0	0
ENST00000495672	589	430.609	0	0
ENST00000475169	611	452.609	0	0
ENST00000472159	768	609.609	0	0
ENST00000467490	1742	1583.61	0	0
ENST00000297158	1305	1146.61	0	0
ENST00000478939	1479	1320.61	0	0
ENST00000498734	724	565.609	0	0
ENST00000620812	1791	1632.61	0	0
ENST00000623907	933	774.609	0	0
ENST00000624571	933	774.609	0	0
ENST00000624618	1051	892.609	0	0
ENST00000624877	936	777.609	0	0
ENST00000624596	1026	867.609	0	0
ENST00000302969	1026	867.609	0	0
ENST00000579578	1482	1323.61	0	0
ENST00000586762	590	431.609	0	0
ENST00000588823	622	463.609	0	0
ENST00000611850	1407	1248.61	1	0.0558112
ENST00000591655	1456	1297.61	0	0
ENST00000574062	1655	1496.61	0	0
ENST00000575319	1738	1579.61	0	0
ENST00000576465	573	414.629	0	0
ENST00000573762	564	405.629	0	0
ENST00000614621	1504	1345.61	0	0
ENST00000612408	1657	1498.61	0	0
ENST00000619036	1734	1575.61	4.52986	0.200348
ENST00000625231	1030	871.609	0	0
ENST00000629539	945	786.609	0	0
ENST00000466254	758	599.609	0	0
ENST00000613761	936	777.609	0	0
ENST00000610566	948	789.609	0	0
ENST00000610847	945	786.609	0	0
ENST00000616837	942	783.609	0	0
ENST00000610547	1060	901.609	0	0
ENST00000610516	1579	1420.61	0	0
ENST00000436911	1013	854.609	0	0
ENST00000619762	1530	1371.61	0	0
ENST00000613738	1465	1306.61	0	0
ENST00000610889	936	777.609	0	0
ENST00000443402	2730	2571.61	0	0
ENST00000611116	976	817.609	1	0.0852319
ENST00000616778	1147	988.609	0	0
ENST00000611204	1226	1067.61	0	0
ENST00000613353	822	663.609	0	0
ENST00000618259	1415	1256.61	0	0
ENST00000390477	720	561.609	0	0
ENST00000617343	885	726.609	0	0
ENST00000390328	70	11.9863	0	0
ENST00000390320	127	21.2066	0	0
ENST00000390330	46	12	0	0
ENST00000390240	38	14.75	0	0
ENST00000390564	52	12.3438	0	0
ENST00000461719	46	12	0	0
ENST00000390238	38	14.75	0	0
ENST00000390241	39	12.8	0	0
ENST00000390242	38	14.75	0	0
ENST00000390322	175	46.0916	0	0
ENST00000390324	176	46.765	0	0
ENST00000390326	33	14.1667	0	0
ENST00000390327	72	12.2294	0	0
ENST00000463911	49	10.8214	0	0
ENST00000390565	52	12.3438	0	0
ENST00000488476	49	10.8214	0	0
ENST00000390560	61	12.8095	0	0
ENST00000390239	37	15.7143	0	0
ENST00000390321	460	302.106	0	0
ENST00000390331	441	283.338	0	0
ENST00000390559	1485	1326.61	0	0
ENST00000610838	1883	1724.61	0	0
ENST00000613516	1880	1721.61	0	0
ENST00000390547	1112	953.609	0	0
ENST00000390237	523	364.65	0	0
ENST00000614656	824	665.609	0	0
ENST00000430694	908	749.609	0	0
ENST00000610638	940	781.609	0	0
ENST00000614252	923	764.609	0	0
ENST00000390323	462	304.076	0	0
ENST00000390541	1412	1253.61	0	0
ENST00000390543	1119	960.609	0	0
ENST00000390545	1132	973.609	0	0
ENST00000390325	462	304.076	0	0
ENST00000390556	1678	1519.61	0	0
ENST00000613640	1155	996.609	0	0
ENST00000390551	1268	1109.61	0	0
ENST00000616127	1566	1407.61	0	0
ENST00000621473	1732	1573.61	0	0
ENST00000390548	2619	2460.61	0	0
ENST00000390549	1128	969.609	0	0
ENST00000390542	1022	863.609	0	0
ENST00000612473	1428	1269.61	0	0
ENST00000613152	1595	1436.61	0	0
ENST00000619212	1628	1469.61	0	0
ENST00000618756	1639	1480.61	0	0
ENST00000618145	1543	1384.61	0	0
ENST00000615822	1597	1438.61	0	0
ENST00000390539	1071	912.609	0	0
ENST00000390282	419	261.676	0	0
ENST00000390314	400	243.042	0	0
ENST00000390287	365	208.885	0	0
ENST00000390284	362	205.968	0	0
ENST00000390310	374	217.651	0	0
ENST00000390318	403	246.03	0	0
ENST00000390311	375	218.64	0	0
ENST00000390315	386	229.36	0	0
ENST00000390312	402	245.03	0	0
ENST00000390313	360	204.019	0	0
ENST00000493819	409	251.881	0	0
ENST00000427632	409	251.881	0	0
ENST00000390291	405	247.993	0	0
ENST00000390316	461	303.106	0	0
ENST00000390319	398	241.09	0	0
ENST00000620395	521	362.65	0	0
ENST00000473726	382	225.451	0	0
ENST00000558152	324	169.938	0	0
ENST00000390295	385	228.36	0	0
ENST00000465170	398	241.09	0	0
ENST00000498574	398	241.09	0	0
ENST00000629472	412	254.817	0	0
ENST00000627634	383	226.44	0	0
ENST00000438142	428	270.53	0	0
ENST00000390597	378	221.541	0	0
ENST00000620613	314	160.473	0	0
ENST00000621595	312	158.587	0	0
ENST00000390302	412	254.817	0	0
ENST00000429992	332	177.403	0	0
ENST00000560045	312	158.587	0	0
ENST00000390618	426	268.557	0	0
ENST00000390604	425	267.57	0	0
ENST00000434710	434	276.421	0	0
ENST00000390612	425	267.57	0	0
ENST00000390605	410	252.868	0	0
ENST00000390593	415	257.753	0	0
ENST00000448155	376	219.629	0	0
ENST00000390616	400	243.042	0	0
ENST00000390624	432	274.435	0	0
ENST00000390602	430	272.462	0	0
ENST00000390619	425	267.57	0	0
ENST00000390594	417	259.702	0	0
ENST00000390595	395	238.15	0	0
ENST00000390609	432	274.435	0	0
ENST00000390252	442	284.338	0	0
ENST00000468494	390	233.279	0	0
ENST00000390256	406	248.968	0	0
ENST00000496168	532	373.65	0	0
ENST00000390607	430	272.462	0	0
ENST00000390621	411	253.868	0	0
ENST00000390617	366	209.833	0	0
ENST00000390289	379	222.519	33	10.3346
ENST00000626489	397	240.114	0	0
ENST00000498435	382	225.451	0	0
ENST00000480492	398	241.09	0	0
ENST00000628287	466	308.061	0	0
ENST00000484817	390	233.279	0	0
ENST00000618644	385	228.36	0	0
ENST00000390290	400	243.042	5	1.43363
ENST00000630493	369	212.769	0	0
ENST00000390293	369	212.769	0	0
ENST00000483158	392	235.186	0	0
ENST00000611170	702	543.609	0	0
ENST00000490686	378	221.541	0	0
ENST00000390243	538	379.65	0	0
ENST00000482769	390	233.279	0	0
ENST00000492167	400	243.042	0	0
ENST00000390244	408	250.881	0	0
ENST00000421835	350	194.42	0	0
ENST00000630556	353	197.312	0	0
ENST00000628219	534	375.65	0	0
ENST00000509129	353	197.312	0	0
ENST00000626108	353	197.312	0	0
ENST00000338912	353	197.312	0	0
ENST00000390296	397	240.114	0	0
ENST00000628927	355	199.232	0	0
ENST00000618026	393	236.186	0	0
ENST00000615359	351	195.351	0	0
ENST00000628968	374	217.651	0	0
ENST00000610349	407	249.918	0	0
ENST00000558565	359	203.081	0	0
ENST00000454421	431	273.448	0	0
ENST00000618085	225	82.6142	0	0
ENST00000390632	427	269.543	0	0
ENST00000390627	571	412.629	0	0
ENST00000390625	439	281.352	0	0
ENST00000613477	342	186.88	0	0
ENST00000390629	495	336.805	0	0
ENST00000390630	457	299.136	0	0
ENST00000390628	414	256.766	0	0
ENST00000390626	410	252.868	0	0
ENST00000453673	353	197.312	5	1.7659
ENST00000390303	383	226.44	0	0
ENST00000354689	294	142.065	0	0
ENST00000558425	288	136.647	0	0
ENST00000390297	467	309.061	0	0
ENST00000390298	385	228.36	0	0
ENST00000627132	384	227.417	0	0
ENST00000614332	333	178.331	0	0
ENST00000390299	407	249.918	0	0
ENST00000390300	374	217.651	0	0
ENST00000390301	393	236.186	0	0
ENST00000604066	353	197.312	0	0
ENST00000622410	353	197.312	0	0
ENST00000628076	348	192.497	0	0
ENST00000390265	440	282.338	0	0
ENST00000611734	324	169.938	0	0
ENST00000390294	407	249.918	0	0
ENST00000474213	395	238.15	0	0
ENST00000491977	390	233.279	0	0
ENST00000612356	310	156.764	0	0
ENST00000557788	353	197.312	0	0
ENST00000453166	396	239.138	0	0
ENST00000558026	306	153.039	0	0
ENST00000390268	390	233.279	0	0
ENST00000622028	353	197.312	0	0
ENST00000390611	381	224.463	0	0
ENST00000462693	390	233.279	0	0
ENST00000570121	353	197.312	0	0
ENST00000436451	409	251.881	0	0
ENST00000417279	396	239.138	0	0
ENST00000390270	445	287.252	0	0
ENST00000377032	371	214.694	0	0
ENST00000390271	371	214.694	0	0
ENST00000390277	444	286.267	0	0
ENST00000611740	324	169.938	0	0
ENST00000492446	378	221.541	0	0
ENST00000611391	376	219.629	0	0
ENST00000483379	532	373.65	0	0
ENST00000390603	437	279.352	0	0
ENST00000562905	353	197.312	0	0
ENST00000603660	431	273.448	0	0
ENST00000390601	473	314.999	0	0
ENST00000390622	655	496.609	0	0
ENST00000390598	430	272.462	0	0
ENST00000390606	415	257.753	0	0
ENST00000455737	417	259.702	0	0
ENST00000390615	431	273.448	0	0
ENST00000390278	373	216.651	0	0
ENST00000390610	411	253.868	0	0
ENST00000425181	350	194.42	0	0
ENST00000390247	445	287.252	0	0
ENST00000464162	380	223.474	0	0
ENST00000479981	378	221.541	0	0
ENST00000495489	398	241.09	0	0
ENST00000377423	705	546.609	0	0
ENST00000565407	349	193.459	0	0
ENST00000468879	532	373.65	0	0
ENST00000471857	534	375.65	0	0
ENST00000443397	384	227.417	0	0
ENST00000567458	358	202.101	0	0
ENST00000390286	426	268.557	0	0
ENST00000390285	623	464.609	0	0
ENST00000390283	414	256.766	0	0
ENST00000390304	377	220.563	0	0
ENST00000390305	380	223.474	0	0
ENST00000390306	502	343.72	0	0
ENST00000390307	409	251.881	0	0
ENST00000390308	602	443.609	0	0
ENST00000390309	377	220.563	0	0
ENST00000390633	412	254.817	0	0
ENST00000390634	434	276.421	0	0
ENST00000624687	411	253.868	0	0
ENST00000617374	358	202.101	0	0
ENST00000433072	437	279.352	0	0
ENST00000621503	303	150.295	0	0
ENST00000390636	437	279.352	0	0
ENST00000390639	405	247.993	0	0
ENST00000424969	587	428.609	0	0
ENST00000390412	50	11.1	0	0
ENST00000390417	48	11	0	0
ENST00000390418	53	12.6176	0	0
ENST00000390414	46	12	0	0
ENST00000390416	50	11.1	0	0
ENST00000390415	49	10.8214	0	0
ENST00000390413	51	12.1	0	0
ENST00000390419	47	11.3636	0	0
ENST00000390334	60	12.6102	0	0
ENST00000390339	60	12.6102	0	0
ENST00000390337	50	11.1	0	0
ENST00000390333	50	11.1	0	0
ENST00000390338	61	12.8095	0	0
ENST00000390534	62	12.8676	0	0
ENST00000390520	63	12.6667	0	0
ENST00000390480	54	13.2571	0	0
ENST00000390527	64	12.1765	0	0
ENST00000390495	66	11.875	0	0
ENST00000390521	60	12.6102	0	0
ENST00000390528	61	12.8095	0	0
ENST00000390496	62	12.8676	0	0
ENST00000390499	62	12.8676	0	0
ENST00000614481	58	13.4681	0	0
ENST00000390497	61	12.8095	0	0
ENST00000390517	57	13.3182	0	0
ENST00000390503	58	13.4681	0	0
ENST00000390486	69	12.0602	0	0
ENST00000390505	66	11.875	0	0
ENST00000390504	57	13.3182	0	0
ENST00000390516	55	13.5405	0	0
ENST00000390519	66	11.875	0	0
ENST00000390511	60	12.6102	0	0
ENST00000390491	63	12.6667	0	0
ENST00000390490	57	13.3182	0	0
ENST00000390507	57	13.3182	0	0
ENST00000390514	63	12.6667	0	0
ENST00000390481	63	12.6667	0	0
ENST00000390536	62	12.8676	0	0
ENST00000390510	59	13.1731	0	0
ENST00000390502	59	13.1731	0	0
ENST00000390494	54	13.2571	0	0
ENST00000390512	60	12.6102	0	0
ENST00000390513	63	12.6667	0	0
ENST00000390531	62	12.8676	0	0
ENST00000390475	54	13.2571	0	0
ENST00000390498	63	12.6667	0	0
ENST00000390493	63	12.6667	0	0
ENST00000390506	57	13.3182	0	0
ENST00000390523	52	12.3438	0	0
ENST00000390532	60	12.6102	0	0
ENST00000390479	60	12.6102	0	0
ENST00000612375	65	11.7812	0	0
ENST00000390530	59	13.1731	0	0
ENST00000390535	66	11.875	0	0
ENST00000390484	60	12.6102	0	0
ENST00000390487	60	12.6102	0	0
ENST00000390482	63	12.6667	0	0
ENST00000390533	63	12.6667	0	0
ENST00000390489	63	12.6667	0	0
ENST00000390488	56	13.2195	0	0
ENST00000390509	66	11.875	0	0
ENST00000390525	60	12.6102	0	0
ENST00000390483	62	12.8676	0	0
ENST00000390518	60	12.6102	0	0
ENST00000390485	66	11.875	0	0
ENST00000390474	48	11	0	0
ENST00000390524	63	12.6667	0	0
ENST00000390476	59	13.1731	0	0
ENST00000390508	60	12.6102	0	0
ENST00000390492	66	11.875	0	0
ENST00000390473	51	12.1	0	0
ENST00000390515	63	12.6667	0	0
ENST00000390526	60	12.6102	0	0
ENST00000361390	956	797.609	806.006	70.42
ENST00000361453	1042	883.609	1073.11	84.6318
ENST00000361624	1542	1383.61	59467.8	2995.13
ENST00000361739	684	525.609	19272	2555.12
ENST00000361851	207	68.7004	318	322.564
ENST00000361899	681	522.609	2195.91	292.81
ENST00000362079	784	625.609	27541	3067.78
ENST00000361227	346	190.671	3684	1346.43
ENST00000361335	297	144.785	726	349.429
ENST00000361381	1378	1219.61	4074	232.781
ENST00000361567	1812	1653.61	3933.99	165.786
ENST00000361681	525	366.65	593.997	112.897
ENST00000361789	1141	982.609	2581	183.044
ENST00000267889	12614	12455.6	78.6351	0.439946
ENST00000559721	335	180.231	0	0
ENST00000558623	519	360.65	0	0
ENST00000561261	401	244.03	0	0
ENST00000619217	864	705.609	4.45768	0.440243
ENST00000620390	288	136.647	0	0
ENST00000612251	1691	1532.61	0	0
ENST00000282026	3760	3601.61	25.2383	0.488327
ENST00000490932	217	76.4248	1	0.911829
ENST00000612978	1220	1061.61	13.2467	0.869544
ENST00000614395	1886	1727.61	10.3988	0.419456
ENST00000620199	463	305.076	21.2216	4.84749
ENST00000613577	354	198.272	0	0
ENST00000621725	473	314.999	0	0
ENST00000618859	788	629.609	19.4212	2.14958
ENST00000613597	366	209.833	4.71167	1.56477
ENST00000383209	1694	1535.61	0	0
ENST00000381812	1550	1391.61	39.0964	1.9578
ENST00000381808	1261	1102.61	0	0
ENST00000339987	1404	1245.61	10.5521	0.590344
ENST00000360779	1519	1360.61	13.8873	0.711269
ENST00000467129	480	321.903	0	0
ENST00000615838	1096	937.609	4.07406	0.302798
ENST00000622165	747	588.609	1.60873	0.190461
ENST00000626328	712	553.609	0	0
ENST00000613440	798	639.609	7.85435	0.855744
ENST00000626738	491	332.838	0	0
ENST00000630826	581	422.609	0	0
ENST00000626686	731	572.609	3.76873	0.458654
ENST00000628199	2194	2035.61	31.9145	1.09255
ENST00000616412	565	406.629	1.28935	0.220963
ENST00000452123	1847	1688.61	0	0
ENST00000215539	2116	1957.61	1.4124	0.050278
ENST00000415638	2136	1977.61	1.98814e-05	7.00573e-07
ENST00000568221	730	571.609	0.587584	0.0716339
ENST00000626153	6066	5907.61	9.88983	0.116661
ENST00000617836	2803	2644.61	17.5838	0.46334
ENST00000614271	3174	3015.61	612.517	14.1544
ENST00000626917	3035	2876.61	299.892	7.26494
ENST00000628682	697	538.609	7.10518	0.919283
ENST00000628382	564	405.629	56.0089	9.62222
ENST00000630443	667	508.609	13.1309	1.79912
ENST00000631147	691	532.609	0	0
ENST00000630564	727	568.609	34.9746	4.28634
ENST00000629384	609	450.609	10.3787	1.60506
ENST00000625855	770	611.609	2.62624	0.299233
ENST00000629815	390	233.279	0	0
ENST00000465992	3672	3513.61	7.43085	0.147378
ENST00000443494	864	705.609	31.2961	3.09082
ENST00000437507	736	577.609	7.70342	0.929388
ENST00000443142	743	584.609	32.4962	3.8736
ENST00000453694	754	595.609	0	0
ENST00000471263	571	412.629	0.796332	0.134487
